work_id,keyword,score,source
W4365445433,Photonics,0.42803797125816345,keyword
W4365445433,Nanotechnology,0.359738826751709,keyword
W4365445433,Computer science,0.34622782468795776,keyword
W4365445433,Artificial neural network,0.1958681046962738,keyword
W4365445433,Artificial intelligence,0.14500749111175537,keyword
W4365445433,Advanced Memory and Neural Computing,1.0,topic
W4365445433,Photoreceptor and optogenetics research,0.9980000257492065,topic
W4365445433,Neural dynamics and brain function,0.9968000054359436,topic
W4394872655,Neuromorphic engineering,0.8193845152854919,keyword
W4394872655,Transistor,0.6857844591140747,keyword
W4394872655,Optoelectronics,0.6366869211196899,keyword
W4394872655,Materials science,0.6308683753013611,keyword
W4394872655,Ion,0.47997593879699707,keyword
W4394872655,Leakage (economics),0.4467509388923645,keyword
W4394872655,Dielectric,0.4279305636882782,keyword
W4394872655,Nanotechnology,0.421460896730423,keyword
W4394872655,Computer science,0.4155530333518982,keyword
W4394872655,Electrical engineering,0.30342209339141846,keyword
W4394872655,Voltage,0.29218313097953796,keyword
W4394872655,Artificial neural network,0.19552192091941833,keyword
W4394872655,Physics,0.19268396496772766,keyword
W4394872655,Engineering,0.10645607113838196,keyword
W4394872655,Advanced Memory and Neural Computing,1.0,topic
W4394872655,Analytical Chemistry and Sensors,0.9962000250816345,topic
W4394872655,Neural Networks and Reservoir Computing,0.995199978351593,topic
W3035520652,Neuromorphic engineering,0.7498000264167786,keyword
W3035520652,Detector,0.7468000054359436,keyword
W3035520652,Photonics,0.683899998664856,keyword
W3035520652,Artificial neural network,0.49549999833106995,keyword
W3035520652,Electronic circuit,0.47929999232292175,keyword
W3035520652,Function (biology),0.4223000109195709,keyword
W3035520652,Synaptic weight,0.41760000586509705,keyword
W3035520652,Biasing,0.4043000042438507,keyword
W3035520652,Characterization (materials science),0.4034999907016754,keyword
W3035520652,Neural Networks and Reservoir Computing,0.9085999727249146,topic
W3035520652,Advanced Memory and Neural Computing,0.023099999874830246,topic
W3035520652,Neural dynamics and brain function,0.013700000010430813,topic
W4307841125,Neuromorphic engineering,0.8939555883407593,keyword
W4307841125,Transistor,0.625374436378479,keyword
W4307841125,Computer science,0.5638648867607117,keyword
W4307841125,Materials science,0.5180323719978333,keyword
W4307841125,Linearity,0.4952475130558014,keyword
W4307841125,Crossbar switch,0.4818076491355896,keyword
W4307841125,Synapse,0.46599093079566956,keyword
W4307841125,Optoelectronics,0.4630458652973175,keyword
W4307841125,Conductance,0.45255768299102783,keyword
W4307841125,CMOS,0.4216885566711426,keyword
W4307841125,Thermionic emission,0.4209189713001251,keyword
W4307841125,Logic gate,0.4181102514266968,keyword
W4307841125,Artificial neural network,0.35772833228111267,keyword
W4307841125,Electronic engineering,0.350328266620636,keyword
W4307841125,Electrical engineering,0.31859034299850464,keyword
W4307841125,Physics,0.27699145674705505,keyword
W4307841125,Voltage,0.23466482758522034,keyword
W4307841125,Engineering,0.1648012399673462,keyword
W4307841125,Artificial intelligence,0.13494166731834412,keyword
W4307841125,Algorithm,0.10087117552757263,keyword
W4307841125,Electron,0.08178704977035522,keyword
W4307841125,Advanced Memory and Neural Computing,1.0,topic
W4307841125,Ferroelectric and Negative Capacitance Devices,0.9984999895095825,topic
W4307841125,Neural Networks and Reservoir Computing,0.9980999827384949,topic
W3092216269,Wearable computer,0.700333297252655,keyword
W3092216269,Soft robotics,0.6927195191383362,keyword
W3092216269,Robot,0.6134867072105408,keyword
W3092216269,Human–computer interaction,0.5868382453918457,keyword
W3092216269,Robotics,0.5799539089202881,keyword
W3092216269,Computer science,0.5400463342666626,keyword
W3092216269,Artificial intelligence,0.5382980704307556,keyword
W3092216269,Wearable technology,0.5223856568336487,keyword
W3092216269,Yarn,0.4956096410751343,keyword
W3092216269,Soft materials,0.46296313405036926,keyword
W3092216269,Clothing,0.4436776340007782,keyword
W3092216269,Materials science,0.3996681571006775,keyword
W3092216269,Nanotechnology,0.343619167804718,keyword
W3092216269,Embedded system,0.2463303804397583,keyword
W3092216269,Advanced Sensor and Energy Harvesting Materials,1.0,topic
W3092216269,Advanced Materials and Mechanics,0.9976000189781189,topic
W3092216269,Electrospun Nanofibers in Biomedical Applications,0.9890000224113464,topic
W4401887251,Neuromorphic engineering,0.8822147846221924,keyword
W4401887251,Graphene,0.8515474796295166,keyword
W4401887251,Materials science,0.7637768983840942,keyword
W4401887251,Transistor,0.6917580962181091,keyword
W4401887251,Nanotechnology,0.5878093242645264,keyword
W4401887251,Nanowire,0.5361376404762268,keyword
W4401887251,Ambipolar diffusion,0.5158045291900635,keyword
W4401887251,Scalability,0.5068803429603577,keyword
W4401887251,Optoelectronics,0.5039293169975281,keyword
W4401887251,Electronics,0.5022585391998291,keyword
W4401887251,Fabrication,0.46939390897750854,keyword
W4401887251,Flexible electronics,0.4133046269416809,keyword
W4401887251,Graphene nanoribbons,0.41326600313186646,keyword
W4401887251,Computer science,0.2256476879119873,keyword
W4401887251,Voltage,0.1600218117237091,keyword
W4401887251,Electrical engineering,0.156363844871521,keyword
W4401887251,Artificial neural network,0.11887460947036743,keyword
W4401887251,Physics,0.10655984282493591,keyword
W4401887251,Engineering,0.06436830759048462,keyword
W4401887251,Advanced Memory and Neural Computing,1.0,topic
W4401887251,Neuroscience and Neural Engineering,0.9976999759674072,topic
W4401887251,Quantum-Dot Cellular Automata,0.9958000183105469,topic
W4306250432,Materials science,0.8229353427886963,keyword
W4306250432,Optoelectronics,0.7067652940750122,keyword
W4306250432,Nanowire,0.7021037340164185,keyword
W4306250432,Passivation,0.6664605140686035,keyword
W4306250432,Ferroelectricity,0.5939573049545288,keyword
W4306250432,Field-effect transistor,0.5245292782783508,keyword
W4306250432,Transistor,0.4988241195678711,keyword
W4306250432,Indium arsenide,0.4863584637641907,keyword
W4306250432,Nanotechnology,0.4014650583267212,keyword
W4306250432,Gallium arsenide,0.2924567461013794,keyword
W4306250432,Voltage,0.20582622289657593,keyword
W4306250432,Electrical engineering,0.19016999006271362,keyword
W4306250432,Layer (electronics),0.11636292934417725,keyword
W4306250432,Dielectric,0.11299997568130493,keyword
W4306250432,Advanced Memory and Neural Computing,1.0,topic
W4306250432,Ferroelectric and Negative Capacitance Devices,1.0,topic
W4306250432,Semiconductor materials and devices,0.9984999895095825,topic
W4387884104,Materials science,0.8919773101806641,keyword
W4387884104,Heterojunction,0.7549225687980652,keyword
W4387884104,Nanowire,0.7294930219650269,keyword
W4387884104,Synapse,0.6806560158729553,keyword
W4387884104,Pentacene,0.6739838719367981,keyword
W4387884104,Photonics,0.5653067231178284,keyword
W4387884104,Optoelectronics,0.5591179728507996,keyword
W4387884104,Nanotechnology,0.5553551912307739,keyword
W4387884104,Composite number,0.5220732092857361,keyword
W4387884104,Imprinting (psychology),0.49363911151885986,keyword
W4387884104,Layer (electronics),0.15697714686393738,keyword
W4387884104,Composite material,0.1398431956768036,keyword
W4387884104,Thin-film transistor,0.12200659513473511,keyword
W4387884104,Biology,0.0781923234462738,keyword
W4387884104,Neuroscience,0.0754731297492981,keyword
W4387884104,Advanced Memory and Neural Computing,1.0,topic
W4387884104,Organic Electronics and Photovoltaics,0.9993000030517578,topic
W4387884104,Conducting polymers and applications,0.9991000294685364,topic
W4405074555,Neuromorphic engineering,0.949648380279541,keyword
W4405074555,Materials science,0.6871906518936157,keyword
W4405074555,Long-term potentiation,0.6742451190948486,keyword
W4405074555,Synapse,0.5640536546707153,keyword
W4405074555,Optoelectronics,0.5316541790962219,keyword
W4405074555,Synaptic weight,0.49466630816459656,keyword
W4405074555,Excitatory postsynaptic potential,0.4767628312110901,keyword
W4405074555,Nanowire,0.47151291370391846,keyword
W4405074555,Neural facilitation,0.4524499177932739,keyword
W4405074555,Computer science,0.4500272572040558,keyword
W4405074555,Synaptic plasticity,0.4486958980560303,keyword
W4405074555,Postsynaptic Current,0.42178115248680115,keyword
W4405074555,Nanotechnology,0.36083275079727173,keyword
W4405074555,Neuroscience,0.317746639251709,keyword
W4405074555,Artificial neural network,0.2684088945388794,keyword
W4405074555,Artificial intelligence,0.20297741889953613,keyword
W4405074555,Chemistry,0.1310543715953827,keyword
W4405074555,Advanced Memory and Neural Computing,0.9998999834060669,topic
W4405074555,Photoreceptor and optogenetics research,0.9973000288009644,topic
W4405074555,Neural Networks and Reservoir Computing,0.996999979019165,topic
W4402076230,Materials science,0.7662652730941772,keyword
W4402076230,Memristor,0.702786922454834,keyword
W4402076230,Perception,0.6385264992713928,keyword
W4402076230,Tactile perception,0.6046474575996399,keyword
W4402076230,Nanotechnology,0.36577388644218445,keyword
W4402076230,Electrical engineering,0.24438905715942383,keyword
W4402076230,Engineering,0.12108471989631653,keyword
W4402076230,Neuroscience,0.07654687762260437,keyword
W4402076230,Psychology,0.05965161323547363,keyword
W4402076230,Advanced Memory and Neural Computing,0.9998999834060669,topic
W4402076230,Neuroscience and Neural Engineering,0.9990000128746033,topic
W4402076230,Neural dynamics and brain function,0.9937999844551086,topic
W4400688524,Materials science,0.8032711744308472,keyword
W4400688524,Conductance,0.6037296652793884,keyword
W4400688524,Spider silk,0.5891246199607849,keyword
W4400688524,Quantum,0.48701125383377075,keyword
W4400688524,SILK,0.4829842150211334,keyword
W4400688524,Spider,0.44213706254959106,keyword
W4400688524,Nanotechnology,0.4313797354698181,keyword
W4400688524,Neuroscience,0.36980634927749634,keyword
W4400688524,Biology,0.13730692863464355,keyword
W4400688524,Condensed matter physics,0.13501322269439697,keyword
W4400688524,Composite material,0.11903530359268188,keyword
W4400688524,Ecology,0.09646952152252197,keyword
W4400688524,Quantum mechanics,0.08404478430747986,keyword
W4400688524,Advanced Memory and Neural Computing,1.0,topic
W4400688524,Neuroscience and Neural Engineering,0.9983999729156494,topic
W4400688524,Ferroelectric and Negative Capacitance Devices,0.9977999925613403,topic
W4393547079,Neuromorphic engineering,0.9848469495773315,keyword
W4393547079,Nanowire,0.637760579586029,keyword
W4393547079,Synapse,0.6308441758155823,keyword
W4393547079,Materials science,0.5639404058456421,keyword
W4393547079,Nanotechnology,0.49487489461898804,keyword
W4393547079,Memristor,0.48899614810943604,keyword
W4393547079,Perovskite (structure),0.46275967359542847,keyword
W4393547079,Computer science,0.44222480058670044,keyword
W4393547079,Computer architecture,0.43111470341682434,keyword
W4393547079,Optoelectronics,0.334800124168396,keyword
W4393547079,Artificial neural network,0.29834264516830444,keyword
W4393547079,Electronic engineering,0.2786915898323059,keyword
W4393547079,Neuroscience,0.2666533589363098,keyword
W4393547079,Artificial intelligence,0.24643275141716003,keyword
W4393547079,Engineering,0.22174164652824402,keyword
W4393547079,Psychology,0.08518043160438538,keyword
W4393547079,Chemical engineering,0.06720596551895142,keyword
W4393547079,Advanced Memory and Neural Computing,1.0,topic
W4393547079,Neural Networks and Reservoir Computing,0.9983999729156494,topic
W4393547079,Ferroelectric and Negative Capacitance Devices,0.998199999332428,topic
W3174385126,Neuromorphic engineering,0.956969141960144,keyword
W3174385126,Optoelectronics,0.5518449544906616,keyword
W3174385126,Computer science,0.5346317291259766,keyword
W3174385126,Materials science,0.35513800382614136,keyword
W3174385126,Nanotechnology,0.3315609395503998,keyword
W3174385126,Artificial intelligence,0.25649887323379517,keyword
W3174385126,Artificial neural network,0.11690974235534668,keyword
W3174385126,Advanced Memory and Neural Computing,0.9998000264167786,topic
W3174385126,CCD and CMOS Imaging Sensors,0.9990000128746033,topic
W3174385126,Gas Sensing Nanomaterials and Sensors,0.98580002784729,topic
W4205740463,Electronics,0.7408152222633362,keyword
W4205740463,Flexible electronics,0.5814938545227051,keyword
W4205740463,Transistor,0.5266064405441284,keyword
W4205740463,Field (mathematics),0.4451422691345215,keyword
W4205740463,Organic electronics,0.4336725175380707,keyword
W4205740463,Nanotechnology,0.4128414988517761,keyword
W4205740463,Computer science,0.40779879689216614,keyword
W4205740463,Electrical engineering,0.35575371980667114,keyword
W4205740463,Engineering,0.33332645893096924,keyword
W4205740463,Manufacturing engineering,0.32974153757095337,keyword
W4205740463,Materials science,0.2807020843029022,keyword
W4205740463,Voltage,0.11134693026542664,keyword
W4205740463,Advanced Sensor and Energy Harvesting Materials,1.0,topic
W4205740463,Conducting polymers and applications,0.9995999932289124,topic
W4205740463,Organic Electronics and Photovoltaics,0.9980999827384949,topic
W4409387563,Neuromorphic engineering,0.9754541516304016,keyword
W4409387563,Materials science,0.5773138403892517,keyword
W4409387563,Nano-,0.5482665300369263,keyword
W4409387563,Optoelectronics,0.46351659297943115,keyword
W4409387563,Computer science,0.4231679439544678,keyword
W4409387563,Artificial neural network,0.39660850167274475,keyword
W4409387563,Nanotechnology,0.33531707525253296,keyword
W4409387563,Electronic engineering,0.3233400583267212,keyword
W4409387563,Artificial intelligence,0.21300363540649414,keyword
W4409387563,Engineering,0.16847410798072815,keyword
W4409387563,Composite material,0.0800357460975647,keyword
W4409387563,Advanced Memory and Neural Computing,1.0,topic
W4409387563,Neural Networks and Reservoir Computing,0.9958000183105469,topic
W4409387563,Ferroelectric and Negative Capacitance Devices,0.9926999807357788,topic
W4391304303,Materials science,0.8876652717590332,keyword
W4391304303,Memristor,0.8336282968521118,keyword
W4391304303,Monolayer,0.715367317199707,keyword
W4391304303,Nanotechnology,0.6743707656860352,keyword
W4391304303,Nanowire,0.5860310792922974,keyword
W4391304303,Silver nanoparticle,0.5683460831642151,keyword
W4391304303,Nanoparticle,0.5205358266830444,keyword
W4391304303,Self-assembly,0.4788122773170471,keyword
W4391304303,Self-assembled monolayer,0.4772374629974365,keyword
W4391304303,Advanced Memory and Neural Computing,1.0,topic
W4391304303,Neuroscience and Neural Engineering,0.9973999857902527,topic
W4391304303,Molecular Communication and Nanonetworks,0.9959999918937683,topic
W3139108655,Neuromorphic engineering,0.7526006102561951,keyword
W3139108655,Josephson effect,0.7402293682098389,keyword
W3139108655,Electronic circuit,0.6258653998374939,keyword
W3139108655,Computer science,0.5398648381233215,keyword
W3139108655,Spice,0.4783574938774109,keyword
W3139108655,Physics,0.4642297625541687,keyword
W3139108655,Spiking neural network,0.4508197605609894,keyword
W3139108655,Memristor,0.4445381760597229,keyword
W3139108655,Quantum computer,0.41916656494140625,keyword
W3139108655,Topology (electrical circuits),0.38734492659568787,keyword
W3139108655,Superconductivity,0.3791821599006653,keyword
W3139108655,Quantum,0.36423370242118835,keyword
W3139108655,Electrical engineering,0.34618571400642395,keyword
W3139108655,Condensed matter physics,0.20604544878005981,keyword
W3139108655,Artificial neural network,0.172264963388443,keyword
W3139108655,Quantum mechanics,0.10996416211128235,keyword
W3139108655,Artificial intelligence,0.0992174744606018,keyword
W3139108655,Engineering,0.09894570708274841,keyword
W3139108655,Advanced Memory and Neural Computing,1.0,topic
W3139108655,Neural Networks and Reservoir Computing,0.9994999766349792,topic
W3139108655,Ferroelectric and Negative Capacitance Devices,0.9993000030517578,topic
W4384937031,Nanowire,0.9114251732826233,keyword
W4384937031,Materials science,0.7541825175285339,keyword
W4384937031,Nanotechnology,0.619718074798584,keyword
W4384937031,Schottky barrier,0.5563833117485046,keyword
W4384937031,Electrode,0.5348125100135803,keyword
W4384937031,Coating,0.5024616718292236,keyword
W4384937031,Resistive touchscreen,0.4760705828666687,keyword
W4384937031,Layer (electronics),0.42064934968948364,keyword
W4384937031,Optoelectronics,0.3753708004951477,keyword
W4384937031,Computer science,0.15931609272956848,keyword
W4384937031,Chemistry,0.09521129727363586,keyword
W4384937031,Advanced Memory and Neural Computing,1.0,topic
W4384937031,Transition Metal Oxide Nanomaterials,0.9993000030517578,topic
W4384937031,Neuroscience and Neural Engineering,0.998199999332428,topic
W3122124224,Ferroelectricity,0.8270514607429504,keyword
W3122124224,Materials science,0.7209845185279846,keyword
W3122124224,Neuromorphic engineering,0.7157778143882751,keyword
W3122124224,Transistor,0.5165144801139832,keyword
W3122124224,Multiferroics,0.4920010268688202,keyword
W3122124224,Nanowire,0.4823557734489441,keyword
W3122124224,Robustness (evolution),0.4711396098136902,keyword
W3122124224,Chemical physics,0.4364679455757141,keyword
W3122124224,Density functional theory,0.4190386235713959,keyword
W3122124224,Nanotechnology,0.418556272983551,keyword
W3122124224,Optoelectronics,0.39040231704711914,keyword
W3122124224,Condensed matter physics,0.36507904529571533,keyword
W3122124224,Voltage,0.2628280222415924,keyword
W3122124224,Computational chemistry,0.21654725074768066,keyword
W3122124224,Chemistry,0.16180944442749023,keyword
W3122124224,Computer science,0.13030952215194702,keyword
W3122124224,Electrical engineering,0.12633296847343445,keyword
W3122124224,Artificial neural network,0.12302693724632263,keyword
W3122124224,Dielectric,0.11619073152542114,keyword
W3122124224,Physics,0.11556270718574524,keyword
W3122124224,MXene and MAX Phase Materials,0.9997000098228455,topic
W3122124224,Advanced Memory and Neural Computing,0.9994000196456909,topic
W3122124224,2D Materials and Applications,0.9991000294685364,topic
W4393871531,Neuromorphic engineering,0.974889874458313,keyword
W4393871531,Nanowire,0.5780534744262695,keyword
W4393871531,Excitatory postsynaptic potential,0.563348650932312,keyword
W4393871531,Spike (software development),0.5335358381271362,keyword
W4393871531,Computer science,0.49481743574142456,keyword
W4393871531,Channel (broadcasting),0.4750131070613861,keyword
W4393871531,Materials science,0.43658965826034546,keyword
W4393871531,Postsynaptic Current,0.42699185013771057,keyword
W4393871531,CMOS,0.42241761088371277,keyword
W4393871531,Signal processing,0.4111780524253845,keyword
W4393871531,Inhibitory postsynaptic potential,0.3753405809402466,keyword
W4393871531,Electronic engineering,0.35265928506851196,keyword
W4393871531,Artificial neural network,0.34444430470466614,keyword
W4393871531,Optoelectronics,0.3347342908382416,keyword
W4393871531,Neuroscience,0.32781413197517395,keyword
W4393871531,Computer architecture,0.3237583339214325,keyword
W4393871531,Computer hardware,0.22957319021224976,keyword
W4393871531,Artificial intelligence,0.22194397449493408,keyword
W4393871531,Engineering,0.1595272421836853,keyword
W4393871531,Telecommunications,0.13321653008460999,keyword
W4393871531,Biology,0.08566486835479736,keyword
W4393871531,Advanced Memory and Neural Computing,1.0,topic
W4393871531,Neuroscience and Neural Engineering,0.9991000294685364,topic
W4393871531,Neural dynamics and brain function,0.9987999796867371,topic
W4408750371,Neuromorphic engineering,0.9420018196105957,keyword
W4408750371,Materials science,0.847402811050415,keyword
W4408750371,Nanowire,0.5648173093795776,keyword
W4408750371,Nanotechnology,0.5254325270652771,keyword
W4408750371,Artificial neural network,0.30055269598960876,keyword
W4408750371,Computer science,0.20381352305412292,keyword
W4408750371,Artificial intelligence,0.15225118398666382,keyword
W4408750371,Advanced Memory and Neural Computing,1.0,topic
W4408750371,Neural Networks and Reservoir Computing,0.9994000196456909,topic
W4408750371,Ferroelectric and Negative Capacitance Devices,0.9994000196456909,topic
W4399528285,Photoconductivity,0.8928481340408325,keyword
W4399528285,Nanowire,0.7506680488586426,keyword
W4399528285,Photodiode,0.7209808826446533,keyword
W4399528285,Optoelectronics,0.6601895093917847,keyword
W4399528285,Materials science,0.5904213190078735,keyword
W4399528285,Perception,0.49780917167663574,keyword
W4399528285,Psychology,0.12283623218536377,keyword
W4399528285,Neuroscience,0.06652706861495972,keyword
W4399528285,Advanced Memory and Neural Computing,1.0,topic
W4399528285,Neural Networks and Reservoir Computing,0.9983999729156494,topic
W4399528285,CCD and CMOS Imaging Sensors,0.9972000122070312,topic
W4406695418,Materials science,0.7814632654190063,keyword
W4406695418,Retina,0.7441000938415527,keyword
W4406695418,Image processing,0.44395777583122253,keyword
W4406695418,Neuroscience,0.37498825788497925,keyword
W4406695418,Nanotechnology,0.3687586188316345,keyword
W4406695418,Computer vision,0.31115227937698364,keyword
W4406695418,Computer science,0.2903202176094055,keyword
W4406695418,Image (mathematics),0.2689928412437439,keyword
W4406695418,Biology,0.12992221117019653,keyword
W4406695418,Advanced Memory and Neural Computing,0.9998999834060669,topic
W4406695418,Neuroscience and Neural Engineering,0.9991000294685364,topic
W4406695418,Photoreceptor and optogenetics research,0.9984999895095825,topic
W4281479538,Gestalt psychology,0.8823131322860718,keyword
W4281479538,Closure (psychology),0.5121290683746338,keyword
W4281479538,Artificial intelligence,0.5032593607902527,keyword
W4281479538,Long-term potentiation,0.47504687309265137,keyword
W4281479538,Perception,0.44965553283691406,keyword
W4281479538,Neuroscience,0.42043250799179077,keyword
W4281479538,Nanowire,0.41567718982696533,keyword
W4281479538,Computer science,0.4064701199531555,keyword
W4281479538,Physics,0.36073005199432373,keyword
W4281479538,Pattern recognition (psychology),0.34092435240745544,keyword
W4281479538,Materials science,0.33632978796958923,keyword
W4281479538,Psychology,0.3320356011390686,keyword
W4281479538,Cognitive science,0.32210811972618103,keyword
W4281479538,Chemistry,0.2845880389213562,keyword
W4281479538,Nanotechnology,0.2519279718399048,keyword
W4281479538,Advanced Memory and Neural Computing,1.0,topic
W4281479538,Perovskite Materials and Applications,0.9998000264167786,topic
W4281479538,Conducting polymers and applications,0.9988999962806702,topic
W4405338061,Nanomaterials,0.7718108892440796,keyword
W4405338061,Materials science,0.7715548276901245,keyword
W4405338061,Responsivity,0.5950456857681274,keyword
W4405338061,Photodetector,0.5839741826057434,keyword
W4405338061,Optoelectronics,0.5809685587882996,keyword
W4405338061,Nanowire,0.5024383068084717,keyword
W4405338061,Photoconductivity,0.4978928565979004,keyword
W4405338061,Nanotechnology,0.43200981616973877,keyword
W4405338061,Ultraviolet,0.4282107651233673,keyword
W4405338061,Image sensor,0.41742873191833496,keyword
W4405338061,Transmission (telecommunications),0.4100545346736908,keyword
W4405338061,Computer science,0.25343459844589233,keyword
W4405338061,Telecommunications,0.16204264760017395,keyword
W4405338061,Ga2O3 and related materials,1.0,topic
W4405338061,ZnO doping and properties,0.9990000128746033,topic
W4405338061,Advanced Photocatalysis Techniques,0.9980999827384949,topic
W4379466984,Robustness (evolution),0.7135871648788452,keyword
W4379466984,Computer science,0.6818753480911255,keyword
W4379466984,Artificial neural network,0.5814138054847717,keyword
W4379466984,Binary number,0.4954770803451538,keyword
W4379466984,Artificial intelligence,0.44707033038139343,keyword
W4379466984,Stochastic neural network,0.4319442808628082,keyword
W4379466984,Range (aeronautics),0.4104779362678528,keyword
W4379466984,Recurrent neural network,0.1492239236831665,keyword
W4379466984,Mathematics,0.13577109575271606,keyword
W4379466984,Engineering,0.12269338965415955,keyword
W4379466984,Advanced Memory and Neural Computing,0.9998999834060669,topic
W4379466984,Ferroelectric and Negative Capacitance Devices,0.9994000196456909,topic
W4379466984,Magnetic properties of thin films,0.9984999895095825,topic
W4361005864,Materials science,0.8289786577224731,keyword
W4361005864,Memristor,0.6960403919219971,keyword
W4361005864,Optoelectronics,0.5915799140930176,keyword
W4361005864,Atomic layer deposition,0.5907377004623413,keyword
W4361005864,Neural facilitation,0.5194782018661499,keyword
W4361005864,Nanowire,0.517055094242096,keyword
W4361005864,Dielectric,0.5094097256660461,keyword
W4361005864,Resistive random-access memory,0.5037886500358582,keyword
W4361005864,Voltage,0.4873290956020355,keyword
W4361005864,Resistive touchscreen,0.4538286328315735,keyword
W4361005864,Long-term potentiation,0.4144245684146881,keyword
W4361005864,Layer (electronics),0.40606361627578735,keyword
W4361005864,Nanotechnology,0.36594027280807495,keyword
W4361005864,Electronic engineering,0.12328675389289856,keyword
W4361005864,Chemistry,0.11592745780944824,keyword
W4361005864,Electrical engineering,0.07267221808433533,keyword
W4361005864,Advanced Memory and Neural Computing,1.0,topic
W4361005864,Ferroelectric and Negative Capacitance Devices,0.9988999962806702,topic
W4361005864,Neuroscience and Neural Engineering,0.9986000061035156,topic
W4387244285,Flexibility (engineering),0.5832816958427429,keyword
W4387244285,Materials science,0.5431197881698608,keyword
W4387244285,Computer science,0.5356338620185852,keyword
W4387244285,Sensory system,0.48100075125694275,keyword
W4387244285,Nanotechnology,0.471016526222229,keyword
W4387244285,Neuroscience,0.2715630531311035,keyword
W4387244285,Biology,0.1270884871482849,keyword
W4387244285,Advanced Memory and Neural Computing,0.9997000098228455,topic
W4387244285,Conducting polymers and applications,0.9995999932289124,topic
W4387244285,Photochromic and Fluorescence Chemistry,0.9983999729156494,topic
W4408780014,Nanofiber,0.6773579120635986,keyword
W4408780014,Transistor,0.6187633275985718,keyword
W4408780014,Identification (biology),0.571269154548645,keyword
W4408780014,Materials science,0.500765323638916,keyword
W4408780014,Optoelectronics,0.4192531704902649,keyword
W4408780014,Nanotechnology,0.3608609437942505,keyword
W4408780014,Computer science,0.3477756977081299,keyword
W4408780014,Electrical engineering,0.32091236114501953,keyword
W4408780014,Engineering,0.15721315145492554,keyword
W4408780014,Voltage,0.07702445983886719,keyword
W4408780014,Biology,0.07050302624702454,keyword
W4408780014,Conducting polymers and applications,0.9854999780654907,topic
W4408780014,Advanced Chemical Sensor Technologies,0.9799000024795532,topic
W4408780014,Analytical Chemistry and Sensors,0.9570000171661377,topic
W4388639388,Artificial intelligence,0.7170374393463135,keyword
W4388639388,Computer science,0.6240789890289307,keyword
W4388639388,Deep learning,0.5134447813034058,keyword
W4388639388,Robotics,0.4694366455078125,keyword
W4388639388,Applications of artificial intelligence,0.4654897451400757,keyword
W4388639388,Component (thermodynamics),0.4470616281032562,keyword
W4388639388,Human–computer interaction,0.32481682300567627,keyword
W4388639388,Robot,0.22059929370880127,keyword
W4388639388,Advanced Memory and Neural Computing,0.9997000098228455,topic
W4388639388,Advanced Sensor and Energy Harvesting Materials,0.9954000115394592,topic
W4388639388,Ferroelectric and Negative Capacitance Devices,0.9879000186920166,topic
W3194587756,Materials science,0.8898382186889648,keyword
W3194587756,Neuromorphic engineering,0.8407642245292664,keyword
W3194587756,Optoelectronics,0.7208172082901001,keyword
W3194587756,Nanowire,0.7101285457611084,keyword
W3194587756,Photoconductivity,0.6819491386413574,keyword
W3194587756,Substrate (aquarium),0.5785977244377136,keyword
W3194587756,Modulation (music),0.47859570384025574,keyword
W3194587756,Nanotechnology,0.43679165840148926,keyword
W3194587756,Graphite,0.43313318490982056,keyword
W3194587756,Artificial neural network,0.2612183094024658,keyword
W3194587756,Computer science,0.10439357161521912,keyword
W3194587756,Advanced Memory and Neural Computing,0.9998999834060669,topic
W3194587756,Neural Networks and Reservoir Computing,0.9993000030517578,topic
W3194587756,Nanowire Synthesis and Applications,0.9968000054359436,topic
W3185322996,Materials science,0.8135952949523926,keyword
W3185322996,Nanowire,0.7642000913619995,keyword
W3185322996,Memristor,0.7565026879310608,keyword
W3185322996,Optoelectronics,0.7230125665664673,keyword
W3185322996,Transistor,0.6057847142219543,keyword
W3185322996,Field-effect transistor,0.5029825568199158,keyword
W3185322996,Lithography,0.4469645023345947,keyword
W3185322996,Rectification,0.43328818678855896,keyword
W3185322996,Nanotechnology,0.3464531898498535,keyword
W3185322996,Power (physics),0.29859644174575806,keyword
W3185322996,Electronic engineering,0.12121975421905518,keyword
W3185322996,Physics,0.09222826361656189,keyword
W3185322996,Voltage,0.08255934715270996,keyword
W3185322996,Advanced Memory and Neural Computing,1.0,topic
W3185322996,Photoreceptor and optogenetics research,0.996999979019165,topic
W3185322996,Neuroscience and Neural Engineering,0.9962999820709229,topic
W4308485573,Fingerprint (computing),0.7460957765579224,keyword
W4308485573,Memristor,0.6137534976005554,keyword
W4308485573,Ultraviolet,0.5714071989059448,keyword
W4308485573,Computer science,0.5307607054710388,keyword
W4308485573,Fingerprint recognition,0.42499104142189026,keyword
W4308485573,Artificial intelligence,0.3886302709579468,keyword
W4308485573,Nanotechnology,0.3440983295440674,keyword
W4308485573,Pattern recognition (psychology),0.3363153338432312,keyword
W4308485573,Materials science,0.3177553117275238,keyword
W4308485573,Optoelectronics,0.27523189783096313,keyword
W4308485573,Engineering,0.1512022614479065,keyword
W4308485573,Electrical engineering,0.11695471405982971,keyword
W4308485573,Advanced Memory and Neural Computing,1.0,topic
W4308485573,Neural Networks and Reservoir Computing,0.9991999864578247,topic
W4308485573,Wireless Signal Modulation Classification,0.9850000143051147,topic
W4309786649,Materials science,0.8284844160079956,keyword
